"Experiment","Run","Number","Feature","Margs"
"S2",6,"Feature1","x7",0.991844543789521
"S2",6,"Feature2","x12",0.990251009920969
"S2",6,"Feature3","x5",0.987658675754369
"S2",6,"Feature4","x7*x5",0.812253003871773
"S2",6,"Feature5","x5",0.591661711285979
"S2",6,"Feature6","x2",0.467331251532091
"S2",6,"Feature7","x5*x7",0.178106299033142
"S2",6,"Feature8","p3(x7)",0.0101939693879675
"S2",6,"Feature9","x5*x5",0.00127067323856917
"S2",6,"Feature1","x7",0.999629317495588
"S2",6,"Feature2","x12",0.99263673528432
"S2",6,"Feature3","x5",0.812131854088709
"S2",6,"Feature4","x5",0.616896454996414
"S2",6,"Feature5","x5*x7",0.613544937011625
"S2",6,"Feature6","x5*x7",0.375263520343052
"S2",6,"Feature7","x8",0.0405453487285068
"S2",6,"Feature8","x15",0.0186070087100018
"S2",6,"Feature9","p2(x5)",0.0150161782214931
"S2",6,"Feature10","troot(x7)",0.00214625050817442
"S2",6,"Feature11","p2(x12)",0.00101690824362555
"S2",6,"Feature1","x4",1
"S2",6,"Feature2","x2",0.99999999999964
"S2",6,"Feature3","x3*x1",0.599656116546239
"S2",6,"Feature4","x3",0.505451234077482
"S2",6,"Feature5","x3",0.505451226318841
"S2",6,"Feature6","x1",0.48947633063686
"S2",6,"Feature7","x1",0.489476330636848
"S2",6,"Feature1","x3",1
"S2",6,"Feature2","x10",0.99999999999921
"S2",6,"Feature3","x8",0.99997592142629
"S2",6,"Feature4","x5",0.986320324120274
"S2",6,"Feature5","x9",0.745692571888859
"S2",6,"Feature6","x7",0.700329530199031
"S2",6,"Feature7","x9",0.666663799170271
"S2",6,"Feature8","x7",0.542587182490279
"S2",6,"Feature9","x2",0.514966785872088
"S2",6,"Feature10","x7",0.412404774138126
"S2",6,"Feature11","sigmoid(x5)",0.0136801874866289
"S2",6,"Feature12","sin_deg(x7)",0.00289912028556717
"S2",6,"Feature1","x1",1
"S2",6,"Feature2","x2",1
"S2",6,"Feature3","x3",1
"S2",6,"Feature4","x4",1
"S2",6,"Feature1","x1",1
"S2",6,"Feature2","x2",1
"S2",6,"Feature3","x3",1
"S2",6,"Feature4","x4",0.940629570727057
"S2",6,"Feature1","x3",0.998970799517932
"S2",6,"Feature2","x13",0.995122274065776
"S2",6,"Feature3","x7",0.935753323064223
"S2",6,"Feature4","x12",0.733821299023666
"S2",6,"Feature5","x6",0.49584227792863
"S2",6,"Feature6","x6",0.490937698958658
"S2",6,"Feature7","x12",0.273925976881787
"S2",6,"Feature8","x2",0.0330421345043361
"S2",6,"Feature9","x2",0.0280453776962367
"S2",6,"Feature10","x13*x12",0.0270588362464298
"S2",6,"Feature11","x8",0.0246930970793906
"S2",6,"Feature12","x3*x4",0.00864689270586852
"S2",6,"Feature13","cos_deg(x7)",0.00582633398034996
"S2",6,"Feature14","sin_deg(x9)",0.00507321283456107
"S2",6,"Feature15","x8*x7",0.00499655989418488
"S2",6,"Feature1","x4",0.740757864131315
"S2",6,"Feature2","x3",0.685305136449267
"S2",6,"Feature3","x3",0.648105303490508
"S2",6,"Feature4","x2",0.630199383845712
"S2",6,"Feature5","x4",0.62962105159499
"S2",6,"Feature6","x2",0.592883893305188
"S2",6,"Feature7","x2",0.518599915312522
"S2",6,"Feature8","x4*x3",0.00185063332438924
"S2",6,"Feature1","x8",1
"S2",6,"Feature2","x9",1
"S2",6,"Feature3","x3",1
"S2",6,"Feature4","x2",0.999999994781455
"S2",6,"Feature5","p2(x5)",0.999799350001565
"S2",6,"Feature6","p3(x2)",0.76173261563963
"S2",6,"Feature7","x5",0.678027711728598
"S2",6,"Feature8","x1",0.643978309043429
"S2",6,"Feature9","x1",0.643965004638226
"S2",6,"Feature10","x5",0.643962252417065
"S2",6,"Feature1","x1*x2",0.990580568971469
"S2",6,"Feature2","x2",0.666957241424648
"S2",6,"Feature3","x1",0.666275632613181
"S2",6,"Feature4","x1",0.66627563261318
"S2",6,"Feature5","x2",0.665865393538921
"S2",6,"Feature1","x1",1
"S2",6,"Feature2","troot(x16)",1
"S2",6,"Feature3","x21",1
"S2",6,"Feature4","x3",1
"S2",6,"Feature5","x10",1
"S2",6,"Feature6","troot(x20)",1
