"Experiment","Run","Number","Feature","Margs"
"S2",10,"Feature1","x3",0.683410755280902
"S2",10,"Feature2","x4",0.681062477138669
"S2",10,"Feature3","x5",0.661874531219494
"S2",10,"Feature4","x4",0.655768720729727
"S2",10,"Feature5","x5",0.585157398134821
"S2",10,"Feature6","x3",0.564528555074427
"S2",10,"Feature7","x3",0.559406445675326
"S2",10,"Feature8","x4",0.539909933605089
"S2",10,"Feature9","troot(x4)",0.00110467726095159
"S2",10,"Feature1","x5*x13",1
"S2",10,"Feature2","x14",1
"S2",10,"Feature3","x1*x1",1
"S2",10,"Feature4","x12*x14",0.999999999686558
"S2",10,"Feature5","cos_deg(p2(x2))",0.999999964050606
"S2",10,"Feature6","x13",0.999999958859954
"S2",10,"Feature7","x6",0.999999528027508
"S2",10,"Feature8","x2",0.997981797158603
"S2",10,"Feature9","x10",0.856659348466325
"S2",10,"Feature10","x9",0.784598178186781
"S2",10,"Feature11","x1",0.714402901967808
"S2",10,"Feature12","x10",0.678290391278228
"S2",10,"Feature13","x1",0.607161522070476
"S2",10,"Feature14","x1",0.499304215451144
"S2",10,"Feature15","x9",0.394080373967688
"S2",10,"Feature16","cos_deg(x2)",0.00203639627663344
"S2",10,"Feature1","x112",1
"S2",10,"Feature2","x123",1
"S2",10,"Feature3","x124",1
"S2",10,"Feature4","x115",1
"S2",10,"Feature5","x22",0.999999999999518
"S2",10,"Feature6","x112*x98",0.999999999999065
"S2",10,"Feature7","x70",0.999999999973774
"S2",10,"Feature8","x54",0.999999999943658
"S2",10,"Feature9","x42",0.999999999644399
"S2",10,"Feature10","x29",0.999999999644237
"S2",10,"Feature11","x48",0.999999999642183
"S2",10,"Feature12","x99",0.999999999613137
"S2",10,"Feature13","x65",0.999999919253293
"S2",10,"Feature14","x116",0.999982258846412
"S2",10,"Feature15","x1",0.99998103914633
"S2",10,"Feature16","x89",0.999382007559894
"S2",10,"Feature17","x38",0.999013835278425
"S2",10,"Feature18","x35",0.998820870881396
"S2",10,"Feature19","x56",0.406846029825239
"S2",10,"Feature20","x59",0.18158042261008
"S2",10,"Feature21","x71",0.155004985339573
"S2",10,"Feature22","x16",0.137173069033366
"S2",10,"Feature23","x74",0.0455365866849337
"S2",10,"Feature24","x120",0.0160886251451963
"S2",10,"Feature25","sin_deg(x39)",0.00217545687824547
"S2",10,"Feature26","x120*x36",0.00117412583350497
"S2",10,"Feature1","x2",1
"S2",10,"Feature2","x1",0.0615806492533965
"S2",10,"Feature1","x1*x3",0.988973911572553
"S2",10,"Feature2","x3",0.741815329984397
"S2",10,"Feature3","x3",0.505017384411695
"S2",10,"Feature4","troot(x2)",0.296078104169262
"S2",10,"Feature5","x6",0.0621162134030316
"S2",10,"Feature6","x1",0.0115423013978871
"S2",10,"Feature7","(x1*x3)*x1",0.0110345594003404
"S2",10,"Feature1","x1",0.666583148253326
"S2",10,"Feature2","x1",0.666583148253135
"S2",10,"Feature3","p3(x1)",0.0131562463471073
"S2",10,"Feature4","x1*x2",0.00167810258215963
"S2",10,"Feature1","x2",1
"S2",10,"Feature2","x1",1
"S2",10,"Feature3","x5",1
"S2",10,"Feature4","x7",1
"S2",10,"Feature5","x3",1
"S2",10,"Feature6","x9",1
"S2",10,"Feature7","x10",1
"S2",10,"Feature8","x8",1
"S2",10,"Feature9","x6",0.999999999997267
